-0.02, 0.53, 0.29, 6843
-0.02, 0.52, 0.30, 6856
-0.02, 0.52, 0.29, 6869
-0.02, 0.54, 0.31, 6882
-0.01, 0.54, 0.30, 6894
-0.02, 0.53, 0.30, 6907
-0.02, 0.52, 0.30, 6920
-0.02, 0.53, 0.31, 6933
-0.03, 0.54, 0.30, 6945
-0.03, 0.54, 0.31, 6960
-0.02, 0.53, 0.30, 6973
-0.02, 0.53, 0.31, 6986
-0.02, 0.55, 0.31, 7055
-0.01, 0.52, 0.30, 7068
-0.01, 0.53, 0.30, 7081
-0.02, 0.53, 0.31, 7093
-0.02, 0.53, 0.31, 7106
-0.02, 0.53, 0.31, 7119
-0.03, 0.54, 0.31, 7131
-0.01, 0.55, 0.31, 7144
-0.02, 0.54, 0.30, 7157
-0.01, 0.52, 0.31, 7170
-0.02, 0.55, 0.32, 7182
-0.02, 0.54, 0.32, 7195
-0.02, 0.53, 0.30, 7208
-0.03, 0.52, 0.31, 7221
-0.01, 0.53, 0.31, 7233
-0.02, 0.53, 0.30, 7246
-0.02, 0.53, 0.29, 7259
-0.01, 0.53, 0.30, 7274
-0.03, 0.53, 0.30, 7287
-0.05, 0.79, 0.45, 7299
-0.03, 0.91, 0.53, 7312
-0.08, 0.91, 0.55, 7325
-0.49, 0.98, 0.53, 7338
-0.93, 0.99, 0.55, 7350
-1.09, 1.13, 0.61, 7363
-0.37, 1.53, 0.92, 7376
0.09, 0.40, 0.29, 7388
0.32, -0.69, -0.32, 7401
1.02, 0.68, 0.43, 7414
0.67, 2.11, 1.22, 7427
-0.23, 2.52, 1.40, 7439
0.64, 4.06, 2.33, 7452
1.36, 4.81, 2.83, 7522
0.46, 2.44, 1.63, 7534
0.21, 3.36, 2.04, 7547
0.10, 3.19, 1.88, 7560
0.64, 2.33, 1.41, 7573
0.75, 2.56, 1.53, 7585
0.52, 2.41, 1.45, 7600
-0.21, 1.87, 1.06, 7613
-0.60, 1.94, 1.00, 7626
-0.77, -0.08, -0.20, 7639
-0.41, -1.17, -0.78, 7651
